accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
2.79,-1.57,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:16
2.93,-1.60,9.06,-0.00,-0.00,-0.00,2025-2-5,8:17:16
2.93,-1.64,9.10,-0.00,-0.00,-0.00,2025-2-5,8:17:16
2.89,-1.62,9.10,-0.00,0.00,0.00,2025-2-5,8:17:16
2.85,-1.55,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:16
2.91,-1.62,8.98,0.00,0.00,-0.00,2025-2-5,8:17:16
2.91,-1.62,9.02,-0.00,0.00,-0.00,2025-2-5,8:17:17
2.89,-1.68,9.15,-0.00,-0.00,0.00,2025-2-5,8:17:17
2.91,-1.53,9.08,0.00,0.00,-0.00,2025-2-5,8:17:17
2.91,-1.51,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.89,-1.62,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:17
2.89,-1.59,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:17
2.87,-1.62,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.96,-1.62,9.13,0.00,-0.00,-0.00,2025-2-5,8:17:17
2.95,-1.62,9.10,0.00,-0.00,0.00,2025-2-5,8:17:17
2.89,-1.57,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.91,-1.64,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.85,-1.53,9.06,0.00,-0.00,-0.00,2025-2-5,8:17:17
2.91,-1.62,9.08,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.95,-1.55,9.08,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.89,-1.62,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:17
2.91,-1.66,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:17
2.79,-1.66,9.19,0.00,-0.00,-0.00,2025-2-5,8:17:17
2.89,-1.55,9.04,0.00,-0.00,-0.00,2025-2-5,8:17:17
2.91,-1.60,9.17,-0.00,0.00,-0.01,2025-2-5,8:17:17
2.89,-1.59,9.10,-0.00,-0.00,0.00,2025-2-5,8:17:17
2.96,-1.62,9.13,-0.00,-0.00,0.00,2025-2-5,8:17:17
2.91,-1.57,9.08,-0.00,0.00,-0.00,2025-2-5,8:17:17
2.81,-1.53,9.21,-0.00,-0.00,0.00,2025-2-5,8:17:17
2.79,-1.62,9.10,0.00,0.00,-0.00,2025-2-5,8:17:17
2.95,-1.68,9.10,-0.00,-0.01,-0.00,2025-2-5,8:17:17
2.95,-1.59,9.08,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.83,-1.55,9.00,-0.00,-0.00,-0.00,2025-2-5,8:17:17
2.81,-1.60,9.19,-0.00,0.00,-0.00,2025-2-5,8:17:17
2.95,-1.49,9.10,0.00,-0.00,0.00,2025-2-5,8:17:17
2.95,-1.66,9.08,0.00,-0.00,0.00,2025-2-5,8:17:18
2.91,-1.62,9.08,0.00,-0.00,0.00,2025-2-5,8:17:18
2.91,-1.62,9.10,-0.00,0.00,0.00,2025-2-5,8:17:18
2.91,-1.70,9.06,-0.00,-0.00,-0.00,2025-2-5,8:17:18
2.95,-1.62,9.15,-0.00,-0.01,-0.00,2025-2-5,8:17:18
2.98,-1.62,9.15,-0.00,0.00,0.00,2025-2-5,8:17:18
2.95,-1.68,9.06,-0.01,-0.01,-0.00,2025-2-5,8:17:18
2.77,-1.66,9.10,0.00,-0.00,0.00,2025-2-5,8:17:18
2.91,-1.68,9.08,-0.00,0.00,-0.00,2025-2-5,8:17:18
2.91,-1.60,9.13,-0.00,-0.00,0.00,2025-2-5,8:17:18
2.91,-1.57,9.10,0.00,0.00,-0.00,2025-2-5,8:17:18
2.85,-1.47,9.12,0.00,-0.00,0.00,2025-2-5,8:17:18
2.93,-1.57,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:18
2.87,-1.53,9.06,-0.00,-0.00,-0.00,2025-2-5,8:17:18
2.93,-1.57,9.13,0.00,-0.00,0.00,2025-2-5,8:17:18
2.95,-1.55,9.10,-0.00,-0.00,-0.00,2025-2-5,8:17:18
2.89,-1.64,9.02,-0.00,-0.00,-0.00,2025-2-5,8:17:18
2.91,-1.59,8.98,-0.00,-0.00,0.00,2025-2-5,8:17:18
2.85,-1.53,9.10,0.00,-0.00,0.00,2025-2-5,8:17:18
2.91,-1.55,9.04,0.00,-0.00,-0.00,2025-2-5,8:17:18
2.79,-1.53,9.15,-0.00,0.00,-0.00,2025-2-5,8:17:18
2.93,-1.55,9.10,-0.00,-0.00,0.00,2025-2-5,8:17:18
2.89,-1.57,9.19,0.00,-0.01,0.00,2025-2-5,8:17:18
2.87,-1.60,9.13,0.00,0.00,-0.00,2025-2-5,8:17:18
2.91,-1.57,9.10,-0.00,0.00,0.00,2025-2-5,8:17:18
2.85,-1.59,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:18
2.85,-1.64,9.08,0.00,-0.00,-0.00,2025-2-5,8:17:18
2.91,-1.55,9.10,-0.00,-0.00,-0.00,2025-2-5,8:17:18
2.91,-1.57,9.10,-0.00,0.00,0.00,2025-2-5,8:17:18
2.95,-1.62,9.10,-0.00,-0.00,0.00,2025-2-5,8:17:19
2.91,-1.57,9.12,0.00,-0.00,-0.00,2025-2-5,8:17:19
2.89,-1.62,9.19,0.00,0.00,-0.00,2025-2-5,8:17:19
2.83,-1.62,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:19
2.95,-1.51,9.17,-0.00,0.00,0.00,2025-2-5,8:17:19
2.96,-1.60,9.15,0.00,-0.02,-0.00,2025-2-5,8:17:19
2.98,-1.59,9.08,-0.01,0.02,-0.00,2025-2-5,8:17:19
2.91,-1.57,9.13,-0.00,0.00,0.00,2025-2-5,8:17:19
2.91,-1.55,9.06,-0.01,-0.00,-0.00,2025-2-5,8:17:19
2.91,-1.57,9.23,0.00,-0.00,-0.00,2025-2-5,8:17:19
2.89,-1.57,9.17,-0.00,-0.00,-0.00,2025-2-5,8:17:19
2.91,-1.55,9.13,0.00,0.00,-0.00,2025-2-5,8:17:19
2.91,-1.60,9.02,-0.00,-0.01,-0.00,2025-2-5,8:17:19
2.91,-1.60,9.17,-0.00,0.00,0.00,2025-2-5,8:17:19
2.91,-1.55,8.96,-0.00,0.00,-0.00,2025-2-5,8:17:19
2.91,-1.64,9.10,-0.00,-0.00,-0.00,2025-2-5,8:17:19
2.89,-1.60,9.15,-0.00,0.00,-0.00,2025-2-5,8:17:19
2.93,-1.55,9.19,0.00,-0.01,-0.00,2025-2-5,8:17:19
2.98,-1.59,9.04,-0.00,0.00,-0.00,2025-2-5,8:17:19
2.60,-1.47,9.15,-0.00,-0.00,0.00,2025-2-5,8:17:19
2.79,-1.55,9.17,0.00,-0.01,-0.00,2025-2-5,8:17:19
2.98,-1.18,9.12,0.00,-0.00,-0.00,2025-2-5,8:17:19
2.93,-1.49,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:19
2.87,-1.57,9.02,-0.00,-0.00,0.00,2025-2-5,8:17:19
2.89,-1.55,9.12,-0.00,0.00,-0.00,2025-2-5,8:17:19
2.95,-1.55,9.08,0.00,-0.01,0.00,2025-2-5,8:17:19
2.85,-1.57,9.19,-0.01,0.00,-0.00,2025-2-5,8:17:19
2.89,-1.62,9.04,0.00,-0.01,0.00,2025-2-5,8:17:19
2.91,-1.55,9.08,-0.00,0.01,-0.00,2025-2-5,8:17:19
2.87,-1.62,9.10,-0.00,0.00,0.00,2025-2-5,8:17:20
2.81,-1.66,9.10,0.00,-0.00,-0.00,2025-2-5,8:17:20
2.95,-1.51,9.10,-0.00,-0.00,0.00,2025-2-5,8:17:20
2.87,-1.66,9.10,0.00,-0.01,0.00,2025-2-5,8:17:20
2.91,-1.62,9.13,-0.00,0.00,0.00,2025-2-5,8:17:20
2.89,-1.51,9.08,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.77,-1.62,9.15,0.00,-0.00,-0.00,2025-2-5,8:17:20
2.98,-1.59,9.08,-0.00,0.00,0.00,2025-2-5,8:17:20
2.91,-1.60,9.06,-0.00,-0.00,0.00,2025-2-5,8:17:20
2.91,-1.49,9.00,-0.00,-0.00,0.00,2025-2-5,8:17:20
2.81,-1.53,9.12,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.85,-1.53,9.08,0.00,-0.01,0.00,2025-2-5,8:17:20
2.87,-1.49,9.00,-0.00,0.00,-0.00,2025-2-5,8:17:20
3.04,-1.72,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.81,-1.68,9.13,-0.00,-0.00,-0.00,2025-2-5,8:17:20
2.89,-1.60,9.12,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.85,-1.49,9.12,0.00,-0.01,-0.00,2025-2-5,8:17:20
2.85,-1.60,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.87,-1.64,9.06,-0.00,-0.00,-0.00,2025-2-5,8:17:20
2.91,-1.53,9.06,0.00,-0.00,-0.00,2025-2-5,8:17:20
2.77,-1.60,9.10,-0.00,0.01,-0.00,2025-2-5,8:17:20
2.93,-1.43,9.15,0.00,-0.01,0.00,2025-2-5,8:17:20
2.85,-1.66,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.93,-1.68,9.25,-0.00,-0.00,-0.00,2025-2-5,8:17:20
2.85,-1.62,9.13,0.00,-0.00,-0.00,2025-2-5,8:17:20
2.91,-1.64,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.75,-1.59,9.15,0.00,-0.00,0.00,2025-2-5,8:17:20
2.91,-1.60,9.08,0.00,0.00,-0.00,2025-2-5,8:17:20
2.98,-1.60,9.12,-0.00,0.00,-0.00,2025-2-5,8:17:20
2.98,-1.55,9.02,0.00,-0.01,-0.00,2025-2-5,8:17:21
2.89,-1.59,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:21
2.87,-1.57,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:21
2.96,-1.53,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:21
2.87,-1.70,9.13,-0.00,0.00,-0.00,2025-2-5,8:17:21
2.96,-1.57,9.10,-0.00,-0.01,-0.00,2025-2-5,8:17:21
2.87,-1.68,9.00,-0.00,0.00,-0.00,2025-2-5,8:17:21
2.85,-1.60,9.02,-0.00,-0.00,0.00,2025-2-5,8:17:21
2.83,-1.62,9.12,-0.00,0.00,-0.00,2025-2-5,8:17:21
2.95,-1.62,9.19,-0.00,0.00,-0.00,2025-2-5,8:17:21
2.98,-1.62,9.13,0.00,-0.01,-0.00,2025-2-5,8:17:21
2.91,-1.62,9.10,-0.00,0.01,-0.00,2025-2-5,8:17:21
2.95,-1.57,9.10,-0.00,0.00,0.00,2025-2-5,8:17:21
2.95,-1.55,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:21
2.85,-1.53,9.12,0.00,-0.01,0.00,2025-2-5,8:17:21
2.91,-1.59,9.17,0.00,-0.00,-0.00,2025-2-5,8:17:21
2.91,-1.55,9.17,-0.00,0.00,-0.00,2025-2-5,8:17:21
2.93,-1.59,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:21
2.96,-1.59,9.12,0.00,-0.01,-0.00,2025-2-5,8:17:21
2.83,-1.53,9.08,0.00,-0.00,0.00,2025-2-5,8:17:21
2.93,-1.53,9.10,-0.00,0.01,-0.00,2025-2-5,8:17:21
2.91,-1.55,9.19,-0.00,-0.00,0.00,2025-2-5,8:17:21
2.87,-1.53,9.10,0.00,-0.01,0.00,2025-2-5,8:17:21
3.04,-1.57,9.10,-0.00,-0.00,-0.00,2025-2-5,8:17:21
2.87,-1.59,9.00,-0.01,0.01,-0.00,2025-2-5,8:17:21
2.93,-1.57,9.15,0.00,-0.00,-0.00,2025-2-5,8:17:21
2.93,-1.43,9.04,0.00,-0.01,0.00,2025-2-5,8:17:21
2.85,-1.60,9.17,-0.00,-0.00,-0.00,2025-2-5,8:17:21
2.89,-1.62,9.08,-0.00,0.01,0.00,2025-2-5,8:17:21
2.96,-1.59,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:22
2.89,-1.60,9.12,0.00,-0.01,0.00,2025-2-5,8:17:22
2.89,-1.53,9.15,0.00,-0.01,-0.00,2025-2-5,8:17:22
2.83,-1.49,9.23,-0.01,0.01,0.00,2025-2-5,8:17:22
2.93,-1.49,9.13,-0.00,-0.00,-0.00,2025-2-5,8:17:22
2.93,-1.62,9.17,0.00,-0.01,-0.00,2025-2-5,8:17:22
3.00,-1.57,9.15,-0.01,0.00,-0.00,2025-2-5,8:17:22
2.98,-1.62,9.10,-0.01,-0.01,0.00,2025-2-5,8:17:22
2.95,-1.68,9.15,-0.00,0.01,-0.00,2025-2-5,8:17:22
2.91,-1.59,9.12,-0.00,0.00,-0.00,2025-2-5,8:17:22
2.87,-1.60,9.12,0.00,-0.01,-0.00,2025-2-5,8:17:22
2.87,-1.60,9.06,0.00,-0.00,-0.00,2025-2-5,8:17:22
2.96,-1.55,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:22
2.95,-1.55,9.10,-0.00,0.01,-0.00,2025-2-5,8:17:22
2.98,-1.59,9.08,0.00,-0.01,0.00,2025-2-5,8:17:22
2.89,-1.66,9.04,0.01,-0.02,0.00,2025-2-5,8:17:22
2.77,-1.60,9.10,-0.01,0.02,-0.00,2025-2-5,8:17:22
2.93,-1.62,9.15,-0.00,0.00,-0.00,2025-2-5,8:17:22
2.91,-1.53,9.13,0.01,-0.02,-0.00,2025-2-5,8:17:22
2.81,-1.60,9.13,0.00,-0.01,0.00,2025-2-5,8:17:22
2.81,-1.57,9.10,-0.00,0.01,-0.00,2025-2-5,8:17:22
2.96,-1.57,9.19,-0.01,0.02,-0.00,2025-2-5,8:17:22
2.91,-1.62,9.13,0.00,-0.01,0.00,2025-2-5,8:17:22
2.95,-1.57,9.12,0.01,-0.02,-0.00,2025-2-5,8:17:22
2.95,-1.62,9.04,-0.01,0.00,-0.00,2025-2-5,8:17:22
2.95,-1.60,9.02,-0.01,0.01,-0.00,2025-2-5,8:17:22
2.89,-1.70,9.19,-0.00,-0.01,0.00,2025-2-5,8:17:22
2.77,-1.55,9.06,0.00,-0.01,-0.00,2025-2-5,8:17:22
2.91,-1.53,9.06,0.00,-0.01,0.00,2025-2-5,8:17:22
2.89,-1.53,9.08,-0.00,0.01,0.00,2025-2-5,8:17:23
2.83,-1.62,9.21,-0.00,0.00,-0.00,2025-2-5,8:17:23
2.96,-1.60,9.06,0.01,-0.02,-0.00,2025-2-5,8:17:23
2.89,-1.68,9.21,-0.00,-0.00,0.00,2025-2-5,8:17:23
2.98,-1.62,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:23
2.95,-1.53,9.08,-0.00,0.01,-0.00,2025-2-5,8:17:23
2.85,-1.60,9.04,0.00,-0.01,0.00,2025-2-5,8:17:23
2.96,-1.64,9.23,0.00,-0.01,0.00,2025-2-5,8:17:23
2.83,-1.57,9.21,-0.00,0.01,-0.00,2025-2-5,8:17:23
2.89,-1.59,9.15,-0.00,0.01,-0.00,2025-2-5,8:17:23
2.91,-1.57,9.06,0.00,-0.01,-0.00,2025-2-5,8:17:23
2.96,-1.57,9.17,-0.00,-0.00,-0.00,2025-2-5,8:17:23
2.93,-1.59,8.98,-0.00,-0.00,-0.00,2025-2-5,8:17:23
2.95,-1.57,9.12,-0.01,0.01,-0.00,2025-2-5,8:17:23
2.77,-1.60,9.10,0.00,-0.00,-0.00,2025-2-5,8:17:23
2.98,-1.57,9.13,-0.00,0.00,-0.00,2025-2-5,8:17:23
2.98,-1.53,9.10,-0.00,0.01,-0.00,2025-2-5,8:17:24
3.00,-1.53,9.08,-0.00,0.00,-0.00,2025-2-5,8:17:24
2.91,-1.60,9.19,0.00,-0.00,-0.00,2025-2-5,8:17:24
2.93,-1.57,9.17,-0.01,0.00,-0.00,2025-2-5,8:17:24
2.93,-1.49,9.08,0.00,-0.00,-0.00,2025-2-5,8:17:25
2.96,-1.53,9.10,-0.00,-0.00,0.00,2025-2-5,8:17:25
2.85,-1.64,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:25
2.89,-1.66,9.12,0.00,0.01,-0.00,2025-2-5,8:17:25
2.96,-1.57,9.21,-0.00,0.00,-0.00,2025-2-5,8:17:25
2.95,-1.64,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:25
2.96,-1.55,9.12,-0.01,0.01,-0.00,2025-2-5,8:17:25
2.85,-1.59,9.12,0.00,-0.01,0.00,2025-2-5,8:17:25
2.91,-1.59,9.06,0.00,-0.00,-0.00,2025-2-5,8:17:25
2.93,-1.51,9.00,-0.00,0.00,-0.00,2025-2-5,8:17:25
2.91,-1.62,9.06,0.00,0.00,-0.00,2025-2-5,8:17:25
2.89,-1.57,9.12,0.00,0.00,-0.00,2025-2-5,8:17:25
2.93,-1.55,9.12,-0.00,-0.00,0.00,2025-2-5,8:17:25
2.91,-1.59,9.12,0.00,-0.00,-0.00,2025-2-5,8:17:25
2.89,-1.51,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:25
2.87,-1.68,9.12,0.00,-0.00,0.00,2025-2-5,8:17:25
2.98,-1.66,9.19,-0.00,-0.00,0.00,2025-2-5,8:17:26
2.96,-1.55,9.10,-0.00,-0.01,0.00,2025-2-5,8:17:26
2.89,-1.55,9.08,0.00,-0.00,-0.00,2025-2-5,8:17:26
3.00,-1.62,9.13,-0.00,-0.00,-0.00,2025-2-5,8:17:26
2.91,-1.59,9.15,0.00,0.00,-0.00,2025-2-5,8:17:26
2.95,-1.64,9.10,0.00,-0.00,0.00,2025-2-5,8:17:26
2.93,-1.55,9.17,-0.00,0.01,-0.00,2025-2-5,8:17:26
2.98,-1.55,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:26
2.95,-1.55,9.19,0.00,0.00,0.00,2025-2-5,8:17:26
2.87,-1.49,9.19,0.00,-0.00,-0.00,2025-2-5,8:17:26
2.91,-1.60,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:26
2.85,-1.62,9.17,-0.00,0.00,0.00,2025-2-5,8:17:26
2.95,-1.60,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:26
2.95,-1.59,9.21,-0.00,0.00,-0.00,2025-2-5,8:17:26
2.98,-1.66,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:26
2.91,-1.53,9.13,0.00,-0.00,0.00,2025-2-5,8:17:26
2.91,-1.60,9.13,-0.00,0.00,-0.00,2025-2-5,8:17:26
2.96,-1.68,9.08,-0.00,-0.00,0.00,2025-2-5,8:17:26
2.89,-1.55,9.08,0.00,-0.00,-0.00,2025-2-5,8:17:26
2.91,-1.59,9.15,-0.00,0.00,-0.00,2025-2-5,8:17:26
2.89,-1.64,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:26
2.89,-1.62,9.02,-0.00,-0.00,-0.00,2025-2-5,8:17:26
2.93,-1.49,9.19,0.00,0.00,0.00,2025-2-5,8:17:26
2.98,-1.60,9.12,-0.00,-0.00,-0.00,2025-2-5,8:17:26
2.91,-1.53,9.15,-0.00,0.00,0.00,2025-2-5,8:17:26
2.93,-1.51,9.19,0.00,0.00,0.00,2025-2-5,8:17:26
2.89,-1.53,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:26
2.95,-1.62,9.06,0.00,-0.00,-0.00,2025-2-5,8:17:26
2.91,-1.51,9.04,0.00,-0.01,-0.00,2025-2-5,8:17:26
2.95,-1.59,9.13,-0.00,0.00,-0.00,2025-2-5,8:17:27
2.89,-1.57,9.19,-0.00,0.00,-0.00,2025-2-5,8:17:27
2.89,-1.60,9.08,-0.00,-0.00,-0.00,2025-2-5,8:17:27
2.91,-1.59,9.13,0.00,-0.00,-0.00,2025-2-5,8:17:27
2.95,-1.62,9.04,-0.00,0.00,-0.00,2025-2-5,8:17:27
2.91,-1.49,9.06,-0.00,0.00,0.00,2025-2-5,8:17:27
2.91,-1.49,9.08,-0.00,-0.00,0.00,2025-2-5,8:17:27
2.95,-1.57,9.17,0.00,0.00,-0.00,2025-2-5,8:17:27
2.91,-1.53,9.04,-0.00,0.00,-0.00,2025-2-5,8:17:27
2.89,-1.62,9.13,-0.00,-0.00,-0.00,2025-2-5,8:17:27
2.96,-1.57,9.10,0.00,0.00,-0.00,2025-2-5,8:17:27
2.91,-1.62,9.13,-0.00,-0.01,0.00,2025-2-5,8:17:27
2.85,-1.51,9.06,0.00,-0.00,-0.00,2025-2-5,8:17:27
2.93,-1.68,9.13,-0.00,-0.00,-0.00,2025-2-5,8:17:27
2.95,-1.59,9.17,-0.00,-0.00,-0.00,2025-2-5,8:17:27
2.85,-1.68,9.02,-0.01,-0.00,-0.00,2025-2-5,8:17:27
2.98,-1.57,9.13,-0.00,-0.01,-0.00,2025-2-5,8:17:27
2.73,-1.59,9.02,-0.01,-0.01,0.00,2025-2-5,8:17:27
2.72,-1.68,8.94,0.01,0.04,-0.01,2025-2-5,8:17:27
2.81,-1.53,9.02,0.03,0.02,-0.01,2025-2-5,8:17:27
2.93,-1.57,9.13,0.02,-0.02,-0.00,2025-2-5,8:17:27
2.83,-1.43,9.29,0.03,0.01,-0.01,2025-2-5,8:17:27
2.83,-1.41,9.31,-0.02,-0.00,-0.01,2025-2-5,8:17:27
2.89,-1.57,9.27,0.00,0.00,-0.00,2025-2-5,8:17:27
2.85,-1.60,9.19,-0.01,-0.02,-0.00,2025-2-5,8:17:27
2.91,-1.53,9.13,-0.01,-0.02,-0.00,2025-2-5,8:17:27
2.98,-1.57,9.04,-0.01,0.00,-0.00,2025-2-5,8:17:27
2.98,-1.66,9.13,-0.01,0.00,-0.00,2025-2-5,8:17:27
2.91,-1.57,9.00,-0.00,-0.01,-0.00,2025-2-5,8:17:27
3.02,-1.57,9.19,0.00,-0.00,-0.00,2025-2-5,8:17:28
2.91,-1.66,9.10,-0.00,0.00,-0.00,2025-2-5,8:17:28
2.93,-1.60,9.15,-0.00,-0.00,-0.00,2025-2-5,8:17:28
2.93,-1.62,9.21,0.00,-0.01,-0.00,2025-2-5,8:17:28
2.83,-1.60,9.10,0.00,-0.00,-0.00,2025-2-5,8:17:28
2.95,-1.55,9.06,-0.00,-0.00,0.00,2025-2-5,8:17:28
2.83,-1.55,9.15,-0.00,0.01,-0.00,2025-2-5,8:17:28
2.89,-1.55,9.10,0.00,0.00,-0.00,2025-2-5,8:17:28
2.96,-1.60,9.10,0.00,0.00,-0.00,2025-2-5,8:17:28
2.89,-1.60,9.00,0.00,-0.01,-0.00,2025-2-5,8:17:28
2.89,-1.57,9.02,0.00,0.00,-0.00,2025-2-5,8:17:28
2.89,-1.59,9.02,-0.00,0.00,-0.00,2025-2-5,8:17:28
2.85,-1.55,9.13,-0.00,-0.00,-0.00,2025-2-5,8:17:28
2.91,-1.53,9.10,-0.00,-0.00,-0.00,2025-2-5,8:17:28
2.93,-1.57,9.19,0.00,-0.00,-0.00,2025-2-5,8:17:28
2.89,-1.49,9.02,-0.00,0.00,0.00,2025-2-5,8:17:28
2.95,-1.57,9.13,-0.00,-0.00,0.00,2025-2-5,8:17:28
2.89,-1.62,9.08,0.00,-0.00,-0.00,2025-2-5,8:17:28
2.91,-1.57,9.08,-0.00,0.00,-0.00,2025-2-5,8:17:28
2.96,-1.51,9.06,0.00,-0.00,0.00,2025-2-5,8:17:28
2.91,-1.49,9.19,-0.00,0.00,-0.00,2025-2-5,8:17:28
2.93,-1.53,9.12,-0.00,-0.00,0.00,2025-2-5,8:17:28
2.95,-1.49,9.06,-0.00,0.00,-0.00,2025-2-5,8:17:28
2.89,-1.60,9.06,0.00,0.00,-0.00,2025-2-5,8:17:28
2.91,-1.62,9.10,-0.00,-0.00,0.00,2025-2-5,8:17:28
2.91,-1.59,9.13,0.00,-0.00,-0.00,2025-2-5,8:17:28
2.96,-1.59,9.12,0.00,0.00,-0.00,2025-2-5,8:17:28
2.93,-1.57,9.13,-0.00,-0.00,0.00,2025-2-5,8:17:28
2.96,-1.60,9.13,0.00,0.00,-0.00,2025-2-5,8:17:28
2.85,-1.62,9.06,0.00,-0.00,-0.00,2025-2-5,8:17:29
2.91,-1.62,9.04,-0.00,-0.00,0.00,2025-2-5,8:17:29
2.56,-1.49,9.27,0.01,0.02,-0.01,2025-2-5,8:17:29
2.83,-1.62,9.08,0.02,0.01,-0.00,2025-2-5,8:17:29
2.93,-1.49,9.12,0.02,-0.01,-0.00,2025-2-5,8:17:29
2.95,-1.49,9.19,-0.01,-0.01,-0.00,2025-2-5,8:17:29
3.10,-1.57,9.19,-0.00,-0.01,-0.00,2025-2-5,8:17:29
2.91,-1.55,9.17,-0.02,0.00,-0.00,2025-2-5,8:17:29
2.96,-1.60,9.08,-0.01,-0.01,-0.00,2025-2-5,8:17:29
2.95,-1.59,9.12,-0.01,-0.00,-0.00,2025-2-5,8:17:29
2.96,-1.60,9.13,-0.01,-0.00,-0.00,2025-2-5,8:17:29
2.91,-1.62,9.13,0.00,-0.00,-0.00,2025-2-5,8:17:29
2.95,-1.57,9.19,-0.00,-0.00,-0.00,2025-2-5,8:17:29
2.95,-1.62,9.06,0.00,0.01,-0.00,2025-2-5,8:17:29
2.95,-1.55,9.04,0.01,0.01,-0.00,2025-2-5,8:17:29
2.83,-1.53,9.08,0.00,0.01,-0.00,2025-2-5,8:17:29
2.89,-1.60,9.13,0.01,0.00,-0.00,2025-2-5,8:17:29
2.93,-1.55,9.06,0.01,0.00,-0.00,2025-2-5,8:17:29
