Timestamp,Suspension1,Suspension2,Suspension3,Suspension4,Steering,RPM_FrontRight,RPM_FrontLeft,RPM_RearRight,RPM_RearLeft,Theta,Derajat,TPS,GPSS,RPM,CMA_RPM_FrontRight,CMA_RPM_FrontLeft,CMA_RPM_RearRight,CMA_RPM_RearLeft,KMPH_FrontRight,KMPH_FrontLeft,AverageSpeed
311.77,15030.0,15030.0,15030.0,15030.0,11.8,159.5,177.3,195.0,186.1,-3.2,11.8,0.89,24.1,3215.9
311.82,15530.0,15530.0,15530.0,15530.0,11.8,163.6,181.8,200.0,190.9,-3.2,11.8,0.91,24.1,3272.7
311.86,16030.0,16030.0,16030.0,16030.0,11.9,167.7,186.4,205.0,195.7,-3.1,11.9,0.93,24.1,3329.5
311.91,16530.0,16530.0,16530.0,16530.0,11.9,171.8,190.9,210.0,200.5,-3.1,11.9,0.95,24.0,3386.4
311.95,17030.0,17030.0,17030.0,17030.0,12.0,175.9,195.5,215.0,205.2,-3.0,12.0,0.98,24.0,3443.2
312.0,17530.0,17530.0,17530.0,17530.0,12.0,180.0,200.0,220.0,210.0,-3.0,12.0,1.0,24.0,3500.0
312.05,18030.0,18030.0,18030.0,18030.0,12.0,184.1,204.5,225.0,214.8,-3.0,12.0,1.02,24.0,3556.8
312.09,18530.0,18530.0,18530.0,18530.0,12.1,188.2,209.1,230.0,219.5,-2.9,12.1,1.05,24.0,3613.6
312.14,19030.0,19030.0,19030.0,19030.0,12.1,192.3,213.6,235.0,224.3,-2.9,12.1,1.07,23.9,3670.5
312.18,19530.0,19530.0,19530.0,19530.0,12.2,196.4,218.2,240.0,229.1,-2.8,12.2,1.09,23.9,3727.3
312.23,20030.0,20030.0,20030.0,20030.0,12.2,200.5,222.7,245.0,233.9,-2.8,12.2,1.11,23.9,3784.1
312.27,20530.0,20530.0,20530.0,20530.0,12.3,204.5,227.3,250.0,238.6,-2.7,12.3,1.14,23.9,3840.9
312.32,21030.0,21030.0,21030.0,21030.0,12.3,208.6,231.8,255.0,243.4,-2.7,12.3,1.16,23.8,3897.7
312.36,21530.0,21530.0,21530.0,21530.0,12.4,212.7,236.4,260.0,248.2,-2.6,12.4,1.18,23.8,3954.5
312.41,22030.0,22030.0,22030.0,22030.0,12.4,216.8,240.9,265.0,253.0,-2.6,12.4,1.2,23.8,4011.4
312.45,22530.0,22530.0,22530.0,22530.0,12.5,220.9,245.5,270.0,257.7,-2.5,12.5,1.23,23.8,4068.2
312.5,23030.0,23030.0,23030.0,23030.0,12.5,225.0,250.0,275.0,262.5,-2.5,12.5,1.25,23.8,4125.0
312.55,23530.0,23530.0,23530.0,23530.0,12.5,229.1,254.5,280.0,267.3,-2.5,12.5,1.27,23.7,4181.8
312.59,24030.0,24030.0,24030.0,24030.0,12.6,233.2,259.1,285.0,272.0,-2.4,12.6,1.3,23.7,4238.6
312.64,24530.0,24530.0,24530.0,24530.0,12.6,237.3,263.6,290.0,276.8,-2.4,12.6,1.32,23.7,4295.5
312.68,25030.0,25030.0,25030.0,25030.0,12.7,241.4,268.2,295.0,281.6,-2.3,12.7,1.34,23.7,4352.3
312.73,25530.0,25530.0,25530.0,25530.0,12.7,245.5,272.7,300.0,286.4,-2.3,12.7,1.36,23.6,4409.1
312.77,26030.0,26030.0,26030.0,26030.0,12.8,249.5,277.3,305.0,291.1,-2.2,12.8,1.39,23.6,4465.9
312.82,26139.0,26139.0,26139.0,26139.0,12.8,253.6,281.8,310.0,295.9,-2.2,12.8,1.41,23.6,4522.7
312.86,25639.0,25639.0,25639.0,25639.0,12.9,257.7,286.4,315.0,300.7,-2.1,12.9,1.43,23.6,4579.5
312.91,25139.0,25139.0,25139.0,25139.0,12.9,261.8,290.9,320.0,305.5,-2.1,12.9,1.45,23.5,4636.4
312.95,24639.0,24639.0,24639.0,24639.0,13.0,265.9,295.5,325.0,310.2,-2.0,13.0,1.48,23.5,4693.2
313.0,24139.0,24139.0,24139.0,24139.0,13.0,270.0,300.0,330.0,315.0,-2.0,13.0,1.5,23.5,4750.0
313.05,23639.0,23639.0,23639.0,23639.0,13.0,274.1,304.5,335.0,319.8,-2.0,13.0,1.52,23.5,4806.8
313.09,23139.0,23139.0,23139.0,23139.0,13.1,278.2,309.1,340.0,324.5,-1.9,13.1,1.55,23.5,4863.6
313.14,22639.0,22639.0,22639.0,22639.0,13.1,282.3,313.6,345.0,329.3,-1.9,13.1,1.57,23.4,4920.5
313.18,22139.0,22139.0,22139.0,22139.0,13.2,286.4,318.2,350.0,334.1,-1.8,13.2,1.59,23.4,4977.3
313.23,21639.0,21639.0,21639.0,21639.0,13.2,290.5,322.7,355.0,338.9,-1.8,13.2,1.61,23.4,5034.1
313.27,21139.0,21139.0,21139.0,21139.0,13.3,294.5,327.3,360.0,343.6,-1.7,13.3,1.64,23.4,5090.9
313.32,20639.0,20639.0,20639.0,20639.0,13.3,298.6,331.8,365.0,348.4,-1.7,13.3,1.66,23.3,5147.7
313.36,20139.0,20139.0,20139.0,20139.0,13.4,302.7,336.4,370.0,353.2,-1.6,13.4,1.68,23.3,5204.5
313.41,19639.0,19639.0,19639.0,19639.0,13.4,306.8,340.9,375.0,358.0,-1.6,13.4,1.7,23.3,5261.4
313.45,19139.0,19139.0,19139.0,19139.0,13.5,310.9,345.5,380.0,362.7,-1.5,13.5,1.73,23.3,5318.2
313.5,18639.0,18639.0,18639.0,18639.0,13.5,315.0,350.0,385.0,367.5,-1.5,13.5,1.75,23.3,5375.0
313.55,18139.0,18139.0,18139.0,18139.0,13.5,319.1,354.5,390.0,372.3,-1.5,13.5,1.77,23.2,5431.8
313.59,17639.0,17639.0,17639.0,17639.0,13.6,323.2,359.1,395.0,377.0,-1.4,13.6,1.8,23.2,5488.6
313.64,17139.0,17139.0,17139.0,17139.0,13.6,327.3,363.6,400.0,381.8,-1.4,13.6,1.82,23.2,5545.5
313.68,16639.0,16639.0,16639.0,16639.0,13.7,331.4,368.2,405.0,386.6,-1.3,13.7,1.84,23.2,5602.3
313.73,16139.0,16139.0,16139.0,16139.0,13.7,335.5,372.7,410.0,391.4,-1.3,13.7,1.86,23.1,5659.1
313.77,15639.0,15639.0,15639.0,15639.0,13.8,339.5,377.3,415.0,396.1,-1.2,13.8,1.89,23.1,5715.9
313.82,15139.0,15139.0,15139.0,15139.0,13.8,343.6,381.8,420.0,400.9,-1.2,13.8,1.91,23.1,5772.7
313.86,14639.0,14639.0,14639.0,14639.0,13.9,347.7,386.4,425.0,405.7,-1.1,13.9,1.93,23.1,5829.5
313.91,14139.0,14139.0,14139.0,14139.0,13.9,351.8,390.9,430.0,410.5,-1.1,13.9,1.95,23.0,5886.4
313.95,13639.0,13639.0,13639.0,13639.0,14.0,355.9,395.5,435.0,415.2,-1.0,14.0,1.98,23.0,5943.2
314.0,13139.0,13139.0,13139.0,13139.0,14.0,360.0,400.0,440.0,420.0,-1.0,14.0,2.0,23.0,6000.0
314.05,12639.0,12639.0,12639.0,12639.0,14.0,364.1,404.5,445.0,424.8,-1.0,14.0,2.02,23.0,6056.8
314.09,12139.0,12139.0,12139.0,12139.0,14.1,368.2,409.1,450.0,429.5,-0.9,14.1,2.05,23.0,6113.6
314.14,11639.0,11639.0,11639.0,11639.0,14.1,372.3,413.6,455.0,434.3,-0.9,14.1,2.07,22.9,6170.5
314.18,11139.0,11139.0,11139.0,11139.0,14.2,376.4,418.2,460.0,439.1,-0.8,14.2,2.09,22.9,6227.3
314.23,10639.0,10639.0,10639.0,10639.0,14.2,380.5,422.7,465.0,443.9,-0.8,14.2,2.11,22.9,6284.1
314.27,10139.0,10139.0,10139.0,10139.0,14.3,384.5,427.3,470.0,448.6,-0.7,14.3,2.14,22.9,6340.9
314.32,9639.0,9639.0,9639.0,9639.0,14.3,388.6,431.8,475.0,453.4,-0.7,14.3,2.16,22.8,6397.7
314.36,9139.0,9139.0,9139.0,9139.0,14.4,392.7,436.4,480.0,458.2,-0.6,14.4,2.18,22.8,6454.5
314.41,8639.0,8639.0,8639.0,8639.0,14.4,396.8,440.9,485.0,463.0,-0.6,14.4,2.2,22.8,6511.4
314.45,8139.0,8139.0,8139.0,8139.0,14.5,400.9,445.5,490.0,467.7,-0.5,14.5,2.23,22.8,6568.2
314.5,7639.0,7639.0,7639.0,7639.0,14.5,405.0,450.0,495.0,472.5,-0.5,14.5,2.25,22.8,6625.0
314.55,7139.0,7139.0,7139.0,7139.0,14.5,409.1,454.5,500.0,477.3,-0.5,14.5,2.27,22.7,6681.8
314.59,6639.0,6639.0,6639.0,6639.0,14.6,413.2,459.1,505.0,482.0,-0.4,14.6,2.3,22.7,6738.6
314.64,6139.0,6139.0,6139.0,6139.0,14.6,417.3,463.6,510.0,486.8,-0.4,14.6,2.32,22.7,6795.5
314.68,5639.0,5639.0,5639.0,5639.0,14.7,421.4,468.2,515.0,491.6,-0.3,14.7,2.34,22.7,6852.3
314.73,5139.0,5139.0,5139.0,5139.0,14.7,425.5,472.7,520.0,496.4,-0.3,14.7,2.36,22.6,6909.1
314.77,4639.0,4639.0,4639.0,4639.0,14.8,429.5,477.3,525.0,501.1,-0.2,14.8,2.39,22.6,6965.9
314.82,4139.0,4139.0,4139.0,4139.0,14.8,433.6,481.8,530.0,505.9,-0.2,14.8,2.41,22.6,7022.7
314.86,3639.0,3639.0,3639.0,3639.0,14.9,437.7,486.4,535.0,510.7,-0.1,14.9,2.43,22.6,7079.5
314.91,3139.0,3139.0,3139.0,3139.0,14.9,441.8,490.9,540.0,515.5,-0.1,14.9,2.45,22.5,7136.4
314.95,2639.0,2639.0,2639.0,2639.0,15.0,445.9,495.5,545.0,520.2,-0.0,15.0,2.48,22.5,7193.2
315.0,2139.0,2139.0,2139.0,2139.0,15.0,450.0,500.0,550.0,525.0,-0.0,15.0,2.5,22.5,7250.0
315.05,1639.0,1639.0,1639.0,1639.0,15.0,454.1,504.5,555.0,529.8,0.0,15.0,2.52,22.5,7306.8
315.09,1139.0,1139.0,1139.0,1139.0,15.1,458.2,509.1,560.0,534.5,0.1,15.1,2.55,22.5,7363.6
315.14,639.0,639.0,639.0,639.0,15.1,462.3,513.6,565.0,539.3,0.1,15.1,2.57,22.4,7420.5
315.18,139.0,139.0,139.0,139.0,15.2,466.4,518.2,570.0,544.1,0.2,15.2,2.59,22.4,7477.3
315.23,30.0,30.0,30.0,30.0,15.2,470.5,522.7,575.0,548.9,0.2,15.2,2.61,22.4,7534.1
315.27,530.0,530.0,530.0,530.0,15.3,474.5,527.3,580.0,553.6,0.3,15.3,2.64,22.4,7590.9
315.32,1030.0,1030.0,1030.0,1030.0,15.3,478.6,531.8,585.0,558.4,0.3,15.3,2.66,22.3,7647.7
315.36,1530.0,1530.0,1530.0,1530.0,15.4,482.7,536.4,590.0,563.2,0.4,15.4,2.68,22.3,7704.5
315.41,2030.0,2030.0,2030.0,2030.0,15.4,486.8,540.9,595.0,568.0,0.4,15.4,2.7,22.3,7761.4
315.45,2530.0,2530.0,2530.0,2530.0,15.5,490.9,545.5,600.0,572.7,0.5,15.5,2.73,22.3,7818.2
315.5,3030.0,3030.0,3030.0,3030.0,15.5,495.0,550.0,605.0,577.5,0.5,15.5,2.75,22.3,7875.0
315.55,3530.0,3530.0,3530.0,3530.0,15.5,499.1,554.5,610.0,582.3,0.5,15.5,2.77,22.2,7931.8
315.59,4030.0,4030.0,4030.0,4030.0,15.6,503.2,559.1,615.0,587.0,0.6,15.6,2.8,22.2,7988.6
315.64,4530.0,4530.0,4530.0,4530.0,15.6,507.3,563.6,620.0,591.8,0.6,15.6,2.82,22.2,8045.5
315.68,5030.0,5030.0,5030.0,5030.0,15.7,511.4,568.2,625.0,596.6,0.7,15.7,2.84,22.2,8102.3
315.73,5530.0,5530.0,5530.0,5530.0,15.7,515.5,572.7,630.0,601.4,0.7,15.7,2.86,22.1,8159.1
315.77,6030.0,6030.0,6030.0,6030.0,15.8,519.5,577.3,635.0,606.1,0.8,15.8,2.89,22.1,8215.9
315.82,6530.0,6530.0,6530.0,6530.0,15.8,523.6,581.8,640.0,610.9,0.8,15.8,2.91,22.1,8272.7
315.86,7030.0,7030.0,7030.0,7030.0,15.9,527.7,586.4,645.0,615.7,0.9,15.9,2.93,22.1,8329.5
315.91,7530.0,7530.0,7530.0,7530.0,15.9,531.8,590.9,650.0,620.5,0.9,15.9,2.95,22.0,8386.4
315.95,8030.0,8030.0,8030.0,8030.0,16.0,535.9,595.5,655.0,625.2,1.0,16.0,2.98,22.0,8443.2
316.0,8530.0,8530.0,8530.0,8530.0,16.0,540.0,600.0,660.0,630.0,1.0,16.0,3.0,22.0,8500.0
316.05,9030.0,9030.0,9030.0,9030.0,16.0,544.1,604.5,665.0,634.8,1.0,16.0,3.02,22.0,8556.8
316.09,9530.0,9530.0,9530.0,9530.0,16.1,548.2,609.1,670.0,639.5,1.1,16.1,3.05,22.0,8613.6
316.14,10030.0,10030.0,10030.0,10030.0,16.1,552.3,613.6,675.0,644.3,1.1,16.1,3.07,21.9,8670.5
316.18,10530.0,10530.0,10530.0,10530.0,16.2,556.4,618.2,680.0,649.1,1.2,16.2,3.09,21.9,8727.3
316.23,11030.0,11030.0,11030.0,11030.0,16.2,560.5,622.7,685.0,653.9,1.2,16.2,3.11,21.9,8784.1
316.27,11530.0,11530.0,11530.0,11530.0,16.3,564.5,627.3,690.0,658.6,1.3,16.3,3.14,21.9,8840.9
316.32,12030.0,12030.0,12030.0,12030.0,16.3,568.6,631.8,695.0,663.4,1.3,16.3,3.16,21.8,8897.7
316.36,12530.0,12530.0,12530.0,12530.0,16.4,572.7,636.4,700.0,668.2,1.4,16.4,3.18,21.8,8954.5
316.41,13030.0,13030.0,13030.0,13030.0,16.4,576.8,640.9,705.0,673.0,1.4,16.4,3.2,21.8,9011.4
316.45,13530.0,13530.0,13530.0,13530.0,16.5,580.9,645.5,710.0,677.7,1.5,16.5,3.23,21.8,9068.2
316.5,14030.0,14030.0,14030.0,14030.0,16.5,585.0,650.0,715.0,682.5,1.5,16.5,3.25,21.8,9125.0
316.55,14530.0,14530.0,14530.0,14530.0,16.5,589.1,654.5,720.0,687.3,1.5,16.5,3.27,21.7,9181.8
316.59,15030.0,15030.0,15030.0,15030.0,16.6,593.2,659.1,725.0,692.0,1.6,16.6,3.3,21.7,9238.6
316.64,15530.0,15530.0,15530.0,15530.0,16.6,597.3,663.6,730.0,696.8,1.6,16.6,3.32,21.7,9295.5
316.68,16030.0,16030.0,16030.0,16030.0,16.7,601.4,668.2,735.0,701.6,1.7,16.7,3.34,21.7,9352.3
316.73,16530.0,16530.0,16530.0,16530.0,16.7,605.5,672.7,740.0,706.4,1.7,16.7,3.36,21.6,9409.1
316.77,17030.0,17030.0,17030.0,17030.0,16.8,609.5,677.3,745.0,711.1,1.8,16.8,3.39,21.6,9465.9
316.82,17530.0,17530.0,17530.0,17530.0,16.8,613.6,681.8,750.0,715.9,1.8,16.8,3.41,21.6,9522.7
316.86,18030.0,18030.0,18030.0,18030.0,16.9,617.7,686.4,755.0,720.7,1.9,16.9,3.43,21.6,9579.5
316.91,18530.0,18530.0,18530.0,18530.0,16.9,621.8,690.9,760.0,725.5,1.9,16.9,3.45,21.5,9636.4
316.95,19030.0,19030.0,19030.0,19030.0,17.0,625.9,695.5,765.0,730.2,2.0,17.0,3.48,21.5,9693.2
317.0,19530.0,19530.0,19530.0,19530.0,17.0,630.0,700.0,770.0,735.0,2.0,17.0,3.5,21.5,9750.0
317.05,20030.0,20030.0,20030.0,20030.0,17.0,634.1,704.5,775.0,739.8,2.0,17.0,3.52,21.5,9806.8
317.09,20530.0,20530.0,20530.0,20530.0,17.1,638.2,709.1,780.0,744.5,2.1,17.1,3.55,21.5,9863.6
317.14,21030.0,21030.0,21030.0,21030.0,17.1,642.3,713.6,785.0,749.3,2.1,17.1,3.57,21.4,9920.5
317.18,21530.0,21530.0,21530.0,21530.0,17.2,646.4,718.2,790.0,754.1,2.2,17.2,3.59,21.4,9977.3
317.23,22030.0,22030.0,22030.0,22030.0,17.2,650.5,722.7,795.0,758.9,2.2,17.2,3.61,21.4,10034.1
317.27,22530.0,22530.0,22530.0,22530.0,17.3,654.5,727.3,800.0,763.6,2.3,17.3,3.64,21.4,10090.9
317.32,23030.0,23030.0,23030.0,23030.0,17.3,658.6,731.8,805.0,768.4,2.3,17.3,3.66,21.3,10147.7
317.36,23530.0,23530.0,23530.0,23530.0,17.4,662.7,736.4,810.0,773.2,2.4,17.4,3.68,21.3,10204.5
317.41,24030.0,24030.0,24030.0,24030.0,17.4,666.8,740.9,815.0,778.0,2.4,17.4,3.7,21.3,10261.4
317.45,24530.0,24530.0,24530.0,24530.0,17.5,670.9,745.5,820.0,782.7,2.5,17.5,3.73,21.3,10318.2
317.5,25030.0,25030.0,25030.0,25030.0,17.5,675.0,750.0,825.0,787.5,2.5,17.5,3.75,21.3,10375.0
317.55,25530.0,25530.0,25530.0,25530.0,17.5,679.1,754.5,830.0,792.3,2.5,17.5,3.77,21.2,10431.8
317.59,26030.0,26030.0,26030.0,26030.0,17.6,683.2,759.1,835.0,797.0,2.6,17.6,3.8,21.2,10488.6
317.64,26139.0,26139.0,26139.0,26139.0,17.6,687.3,763.6,840.0,801.8,2.6,17.6,3.82,21.2,10545.5
317.68,25639.0,25639.0,25639.0,25639.0,17.7,691.4,768.2,845.0,806.6,2.7,17.7,3.84,21.2,10602.3
317.73,25139.0,25139.0,25139.0,25139.0,17.7,695.5,772.7,850.0,811.4,2.7,17.7,3.86,21.1,10659.1
317.77,24639.0,24639.0,24639.0,24639.0,17.8,699.5,777.3,855.0,816.1,2.8,17.8,3.89,21.1,10715.9
317.82,24139.0,24139.0,24139.0,24139.0,17.8,703.6,781.8,860.0,820.9,2.8,17.8,3.91,21.1,10772.7
317.86,23639.0,23639.0,23639.0,23639.0,17.9,707.7,786.4,865.0,825.7,2.9,17.9,3.93,21.1,10829.5
317.91,23139.0,23139.0,23139.0,23139.0,17.9,711.8,790.9,870.0,830.5,2.9,17.9,3.95,21.0,10886.4
317.95,22639.0,22639.0,22639.0,22639.0,18.0,715.9,795.5,875.0,835.2,3.0,18.0,3.98,21.0,10943.2
318.0,22139.0,22139.0,22139.0,22139.0,18.0,720.0,800.0,880.0,840.0,3.0,18.0,4.0,21.0,11000.0
318.05,21639.0,21639.0,21639.0,21639.0,18.0,724.1,804.5,885.0,844.8,3.0,18.0,4.02,21.0,11056.8
318.09,21139.0,21139.0,21139.0,21139.0,18.1,728.2,809.1,890.0,849.5,3.1,18.1,4.05,21.0,11113.6
318.14,20639.0,20639.0,20639.0,20639.0,18.1,732.3,813.6,895.0,854.3,3.1,18.1,4.07,20.9,11170.5
318.18,20139.0,20139.0,20139.0,20139.0,18.2,736.4,818.2,900.0,859.1,3.2,18.2,4.09,20.9,11227.3
318.23,19639.0,19639.0,19639.0,19639.0,18.2,740.5,822.7,905.0,863.9,3.2,18.2,4.11,20.9,11284.1
318.27,19139.0,19139.0,19139.0,19139.0,18.3,744.5,827.3,910.0,868.6,3.3,18.3,4.14,20.9,11340.9
318.32,18639.0,18639.0,18639.0,18639.0,18.3,748.6,831.8,915.0,873.4,3.3,18.3,4.16,20.8,11397.7
318.36,18139.0,18139.0,18139.0,18139.0,18.4,752.7,836.4,920.0,878.2,3.4,18.4,4.18,20.8,11454.5
318.41,17639.0,17639.0,17639.0,17639.0,18.4,756.8,840.9,925.0,883.0,3.4,18.4,4.2,20.8,11511.4
318.45,17139.0,17139.0,17139.0,17139.0,18.5,760.9,845.5,930.0,887.7,3.5,18.5,4.23,20.8,11568.2
318.5,16639.0,16639.0,16639.0,16639.0,18.5,765.0,850.0,935.0,892.5,3.5,18.5,4.25,20.8,11625.0
318.55,16139.0,16139.0,16139.0,16139.0,18.5,769.1,854.5,940.0,897.3,3.5,18.5,4.27,20.7,11681.8
318.59,15639.0,15639.0,15639.0,15639.0,18.6,773.2,859.1,945.0,902.0,3.6,18.6,4.3,20.7,11738.6
318.64,15139.0,15139.0,15139.0,15139.0,18.6,777.3,863.6,950.0,906.8,3.6,18.6,4.32,20.7,11795.5
318.68,14639.0,14639.0,14639.0,14639.0,18.7,781.4,868.2,955.0,911.6,3.7,18.7,4.34,20.7,11852.3
318.73,14139.0,14139.0,14139.0,14139.0,18.7,785.5,872.7,960.0,916.4,3.7,18.7,4.36,20.6,11909.1
