Timestamp,Suspension1,Suspension2,Suspension3,Suspension4,Steering,RPM_FrontRight,RPM_FrontLeft,RPM_RearRight,RPM_RearLeft,Theta,Derajat,TPS,GPSS,RPM
2025-2-5 11:37:39,11808,11553,11664,10419,12786,0,0,0,0,140.88,0.02,3.377903812504476,13.399100237121267,1808.8785320113702
2025-2-5 11:37:39,11808,11549,11665,10426,12786,0,0,0,0,140.88,0.02,4.788167179074696,10.80212327758381,1458.286642473814
2025-2-5 11:37:39,11809,11547,11666,10418,12784,0,0,0,0,140.86,0.0,4.819119447756845,8.45422682190516,1141.3206209571963
2025-2-5 11:37:39,11811,11540,11665,10418,12784,0,0,0,0,140.86,0.0,3.4521025379314083,6.370330434130302,859.9946086075915
2025-2-5 11:37:39,11810,11546,11666,10420,12785,0,0,0,0,140.87,0.01,1.511156586161051,4.5636761060623385,616.0962743184155
2025-2-5 11:37:39,11812,11543,11666,10418,12788,0,0,0,0,140.9,0.04,0.1662871393133382,3.0457441118375286,411.1754550980668
2025-2-5 11:37:39,11811,11541,11666,10421,12786,0,0,0,0,140.88,0.02,0.2281838053031135,1.826180057227404,246.53430772569936
2025-2-5 11:37:39,11811,11540,11664,10419,12786,0,0,0,0,140.88,0.02,1.6595351677694044,0.9127335872283382,123.21903427582583
2025-2-5 11:37:39,11814,11547,11666,10420,12785,0,0,0,0,140.87,0.01,3.597520171816486,0.3112091414176632,42.01323409138422
2025-2-5 11:37:39,11811,11545,11664,10419,12787,0,0,0,0,140.89,0.03,4.873918134939997,0.025429069998367,3.4329244497794207
2025-2-5 11:37:39,11808,11546,11663,10421,12786,0,0,0,0,140.88,0.02,4.719314176986831,0.0572093449090758,7.7232615627253836
2025-2-5 11:37:39,11808,11551,11667,10421,12785,0,0,0,0,140.87,0.01,3.2269038288309417,0.4063480203417597,54.856982746137874
2025-2-5 11:37:39,11806,11551,11667,10422,12789,0,0,0,0,140.91,0.05,1.2963146066081246,1.0706265159940005,144.53457965919006
2025-2-5 11:37:39,11810,11542,11668,10423,12787,0,0,0,0,140.89,0.03,0.0913090028613701,2.045823714901431,276.18620151169307
2025-2-5 11:37:39,11808,11545,11668,10422,12786,0,0,0,0,140.88,0.02,0.3382664611317376,3.32574278626668,448.9752761460013
2025-2-5 11:37:39,11805,11551,11668,10421,12787,0,0,0,0,140.89,0.03,1.8883206022430843,4.902250562840607,661.8038259834811
2025-2-5 11:37:39,11809,11553,11667,10424,12785,0,0,0,0,140.87,0.01,3.8070961328539457,6.76532922263489,913.3194450557103
2025-2-5 11:37:39,11805,11549,11667,10422,12787,0,0,0,0,140.89,0.03,4.93795187397587,8.903139946557424,1201.923892785252
2025-2-5 11:37:39,11808,11548,11668,10422,12785,0,0,0,0,140.87,0.01,4.599206046364619,11.302098147462338,1525.7832499074157
2025-2-5 11:37:39,11805,11551,11668,10421,12789,0,0,0,0,140.91,0.05,2.995055215577287,13.946959792575916,1882.8395719977489
2025-2-5 11:37:39,11806,11550,11668,10416,12787,0,0,0,0,140.89,0.03,1.0924842522237344,16.820918270767947,2270.823966553673
2025-2-5 11:37:39,11809,11542,11668,10419,12789,0,0,0,0,140.91,0.05,0.0383661943720894,19.905711189131647,2687.2710105327724
2025-2-5 11:37:39,11811,11545,11668,10422,12786,0,0,0,0,140.88,0.02,0.468125214248682,23.18173642023937,3129.5344167323155
2025-2-5 11:37:39,11811,11542,11668,10419,12788,0,0,0,0,140.9,0.04,2.122701837985421,26.62817666265929,3594.8038494590037
2025-2-5 11:37:39,11810,11542,11669,10419,12788,0,0,0,0,140.9,0.04,4.004714440543406,30.22313172322076,4080.122782634802
2025-2-5 11:37:39,11812,11539,11667,10418,12788,0,0,0,0,140.9,0.04,4.979682598982911,33.943757680448684,4582.407286860573
2025-2-5 11:37:39,11810,11544,11669,10420,12788,0,0,0,0,140.9,0.04,4.459893836120813,37.76641204486188,5098.465626056354
2025-2-5 11:37:39,11811,11534,11668,10419,12788,0,0,0,0,140.9,0.04,2.758677709224483,41.66680399372245,5625.01853915253
2025-2-5 11:37:39,11815,11544,11669,10422,12789,0,0,0,0,140.91,0.05,0.9015302157862012,45.62014872557936,6158.720077953213
2025-2-5 11:37:39,11810,11537,11668,10420,12789,0,0,0,0,140.91,0.05,0.0079430483448983,49.601324953769165,6696.178868758838
2025-2-5 11:37:39,11814,11544,11668,10424,12790,0,0,0,0,140.92,0.06,0.6165720832079244,53.58503453809187,7233.979662642402
2025-2-5 11:37:39,11811,11542,11667,10420,12790,0,0,0,0,140.92,0.06,2.360534694857088,57.545963240291215,7768.705037439315
2025-2-5 11:37:39,11812,11544,11668,10420,12788,0,0,0,0,140.9,0.04,4.188567231515719,61.45894158182945,8296.957113546976
2025-2-5 11:37:39,11812,11537,11667,10420,12790,0,0,0,0,140.92,0.06,4.998728546500081,65.29910478179498,8815.379145542322
2025-2-5 11:37:39,11815,11543,11668,10421,12789,0,0,0,0,140.91,0.05,4.302652010371213,69.04205075862815,9320.6768524148
2025-2-5 11:37:39,11812,11538,11665,10420,12791,0,0,0,0,140.93,0.07,2.519933752311551,72.6639951916519,9809.639350873007
2025-2-5 11:37:39,11808,11542,11668,10420,12789,0,0,0,0,140.91,0.05,0.7251993941883463,76.14192265707901,10279.159558705665
2025-2-5 11:37:39,11810,11540,11667,10419,12790,0,0,0,0,140.92,0.06,0.0003178835849739,79.45373287811115,10726.253938545005
2025-2-5 11:37:39,11810,11542,11668,10421,12788,0,0,0,0,140.9,0.04,0.7822490376741431,82.57838115979243,11148.081456571977
2025-2-5 11:37:39,11812,11534,11667,10420,12789,0,0,0,0,140.91,0.05,2.599643416396264,85.49601211623315,11541.961635691474
2025-2-5 11:37:39,11809,11546,11669,10424,12789,0,0,0,0,140.91,0.05,4.356972572907467,88.1880858404416,11905.391588459617
2025-2-5 11:37:39,11807,11546,11666,10421,12787,0,0,0,0,140.89,0.03,4.99491547927553,90.63749571502632,12236.061921528555
2025-2-5 11:37:39,11809,11554,11667,10426,12789,0,0,0,0,140.91,0.05,4.128919057989637,92.828677115147,12531.871410544845
2025-2-5 11:37:39,11808,11544,11666,10422,12789,0,0,0,0,140.91,0.05,2.281007436278983,94.7477063129688,12790.94035225079
2025-2-5 11:37:39,11811,11551,11667,10426,12787,0,0,0,0,140.89,0.03,0.5651049073731251,96.38238895513686,13011.622508943476
2025-2-5 11:37:39,11809,11544,11666,10424,12789,0,0,0,0,140.91,0.05,0.0155604570708822,97.72233755104692,13192.515569391337
2025-2-5 11:37:39,11810,11551,11667,10425,12786,0,0,0,0,140.88,0.02,0.963640422035283,98.75903747951742,13332.470059734853
2025-2-5 11:37:39,11807,11548,11666,10422,12788,0,0,0,0,140.9,0.04,2.8378405742013526,99.48590109442752,13430.596647747716
2025-2-5 11:37:39,11810,11553,11665,10426,12788,0,0,0,0,140.9,0.04,4.508389849117604,99.89830958551056,13486.271794043927
2025-2-5 11:37:39,11808,11548,11665,10423,12791,0,0,0,0,140.93,0.07,4.968278280234021,99.99364232830052,13499.141714320569
2025-2-5 11:37:39,11813,11547,11667,10425,12790,0,0,0,0,140.92,0.06,3.940284332939808,99.7712935367295,13469.124627458483
2025-2-5 11:37:39,11809,11541,11665,10422,12790,0,0,0,0,140.92,0.06,2.04408452083568,99.23267611255822,13396.411275195362
2025-2-5 11:37:39,11813,11545,11668,10425,12789,0,0,0,0,140.91,0.05,0.4227113410952787,98.3812126671784,13281.463710069085
2025-2-5 11:37:39,11810,11542,11666,10422,12791,0,0,0,0,140.93,0.07,0.053531325799693,97.22231377283842,13125.012359333185
2025-2-5 11:37:39,11812,11539,11669,10422,12789,0,0,0,0,140.91,0.05,1.159086821011945,95.76334358149398,12928.051383501688
2025-2-5 11:37:39,11811,11543,11673,10423,12792,0,0,0,0,140.94,0.08,3.072947079091448,94.013573029756,12691.83235901706
2025-2-5 11:37:39,11809,11542,11668,10424,12789,0,0,0,0,140.91,0.05,4.64143385575734,91.9841209272924,12417.856325184475
2025-2-5 11:37:39,11810,11543,11667,10423,12792,0,0,0,0,140.94,0.08,4.919060633358933,89.687883303034,12107.86424590959
2025-2-5 11:37:39,11811,11543,11667,10419,12792,0,0,0,0,140.94,0.08,3.738473514454341,87.13945145814944,11763.825946850173
2025-2-5 11:37:39,11810,11538,11671,10420,12792,0,0,0,0,140.94,0.08,1.8113324380639564,84.35501924651695,11387.927598279786
2025-2-5 11:37:39,11812,11549,11669,10419,12793,0,0,0,0,140.95,0.09,0.2993213485122208,81.35228017187235,10982.557823202767
2025-2-5 11:37:39,11811,11538,11670,10421,12792,0,0,0,0,140.94,0.08,0.1138831224476417,78.15031495552554,10550.292518995948
2025-2-5 11:37:39,11811,11548,11667,10419,12793,0,0,0,0,140.95,0.09,1.366800240417372,74.76947028908593,10093.8784890266
2025-2-5 11:37:39,11811,11545,11670,10421,12792,0,0,0,0,140.94,0.08,3.302812115977535,71.23122954265942,9616.215988259022
2025-2-5 11:37:39,11811,11540,11667,10420,12793,0,0,0,0,140.95,0.09,4.754887471857957,67.55807625008975,9120.340293762116
2025-2-5 11:37:39,11811,11538,11670,10421,12794,0,0,0,0,140.96,0.1,4.847712794408133,63.773351238721794,8609.402417227442
2025-2-5 11:37:39,11812,11545,11668,10419,12793,0,0,0,0,140.95,0.09,3.525332820075041,59.90110431154551,8086.649082058643
2025-2-5 11:37:39,11808,11545,11668,10421,12792,0,0,0,0,140.94,0.08,1.584880464190613,55.965941424197545,7555.402092266669
2025-2-5 11:37:39,11809,11550,11668,10424,12792,0,0,0,0,140.94,0.08,0.1960637331762278,51.99286832792558,7019.037224269953
2025-2-5 11:37:39,11805,11549,11670,10420,12793,0,0,0,0,140.95,0.09,0.1960637331761909,48.00713167207446,6480.962775730051
2025-2-5 11:37:39,11810,11542,11672,10420,12793,0,0,0,0,140.95,0.09,1.584880464190524,44.03405857580249,5944.597907733336
2025-2-5 11:37:39,11812,11550,11667,10419,12793,0,0,0,0,140.95,0.09,3.5253328200749863,40.09889568845453,5413.350917941361
2025-2-5 11:37:39,11809,11547,11668,10422,12789,0,0,0,0,140.91,0.05,4.847712794408112,36.22664876127824,4890.597582772562
2025-2-5 11:37:39,11807,11556,11667,10424,12793,0,0,0,0,140.95,0.09,4.754887471857982,32.44192374991028,4379.659706237888
2025-2-5 11:37:39,11805,11550,11666,10423,12790,0,0,0,0,140.92,0.06,3.302812115977592,28.76877045734061,3883.7840117409824
2025-2-5 11:37:39,11809,11555,11667,10425,12790,0,0,0,0,140.92,0.06,1.3668002404174255,25.230529710914105,3406.121510973404
2025-2-5 11:37:39,11809,11542,11667,10425,12791,0,0,0,0,140.93,0.07,0.1138831224476701,21.84968504447456,2949.7074810040654
2025-2-5 11:37:39,11812,11548,11667,10425,12793,0,0,0,0,140.95,0.09,0.299321348512175,18.64771982812761,2517.442176797227
2025-2-5 11:37:39,11810,11541,11667,10422,12791,0,0,0,0,140.93,0.07,1.8113324380638645,15.64498075348309,2112.0724017202174
2025-2-5 11:37:39,11814,11544,11668,10423,12792,0,0,0,0,140.94,0.08,3.738473514454258,12.860548541850534,1736.1740531498226
2025-2-5 11:37:39,11810,11539,11667,10422,12793,0,0,0,0,140.95,0.09,4.919060633358908,10.312116696966022,1392.1357540904128
2025-2-5 11:37:39,11810,11547,11668,10421,12790,0,0,0,0,140.92,0.06,4.64143385575737,8.01587907270762,1082.1436748155293
2025-2-5 11:37:39,11811,11537,11669,10420,12791,0,0,0,0,140.93,0.07,3.072947079091505,5.986426970244018,808.1676409829424
2025-2-5 11:37:39,11811,11545,11669,10423,12791,0,0,0,0,140.93,0.07,1.1590868210119951,4.23665641850603,571.9486164983136
2025-2-5 11:37:39,11810,11540,11666,10421,12792,0,0,0,0,140.94,0.08,0.0535313257997054,2.7776862271616025,374.98764066681633
2025-2-5 11:37:39,11809,11545,11669,10422,12793,0,0,0,0,140.95,0.09,0.4227113410952254,1.618787332821633,218.53628993092025
2025-2-5 11:37:39,11808,11546,11668,10421,12791,0,0,0,0,140.93,0.07,2.0440845208355856,0.7673238874417692,103.58872480463833
2025-2-5 11:37:39,11808,11558,11668,10421,12791,0,0,0,0,140.93,0.07,3.940284332939728,0.2287064632704982,30.87537254151721
2025-2-5 11:37:39,11806,11548,11669,10423,12791,0,0,0,0,140.93,0.07,4.96827828023401,0.006357671699483,0.8582856794309919
2025-2-5 11:37:39,11805,11555,11668,10426,12792,0,0,0,0,140.94,0.08,4.50838984911764,0.1016904144894326,13.728205956072998
2025-2-5 11:37:39,11808,11544,11665,10422,12791,0,0,0,0,140.93,0.07,2.837840574201412,0.5140989055724603,69.40335225228228
2025-2-5 11:37:39,11810,11541,11667,10421,12794,0,0,0,0,140.96,0.1,0.9636404220353304,1.2409625204825758,167.52994026514716
2025-2-5 11:37:39,11810,11544,11666,10421,12795,0,0,0,0,140.97,0.11,0.0155604570708871,2.277662448953052,307.4844306086625
2025-2-5 11:37:39,11810,11542,11667,10421,12794,0,0,0,0,140.96,0.1,0.5651049073730985,3.617611044863118,488.37749105652074
2025-2-5 11:37:39,11809,11552,11666,10424,12794,0,0,0,0,140.96,0.1,2.2810074362789057,5.252293687031198,709.0596477492118
2025-2-5 11:37:39,11807,11547,11666,10421,12792,0,0,0,0,140.94,0.08,4.128919057989577,7.171322884852998,968.1285894551547
2025-2-5 11:37:39,11808,11555,11667,10424,12794,0,0,0,0,140.96,0.1,4.994915479275525,9.362504284973674,1263.9380784714467
2025-2-5 11:37:39,11807,11549,11667,10422,12792,0,0,0,0,140.94,0.08,4.356972572907507,11.81191415955837,1594.60841154038
2025-2-5 11:37:39,11806,11558,11666,10426,12792,0,0,0,0,140.94,0.08,2.599643416396324,14.503987883766833,1958.0383643085224
2025-2-5 11:37:39,11805,11550,11665,10423,12790,0,0,0,0,140.92,0.06,0.7822490376741871,17.421618840207536,2351.918543428017
2025-2-5 11:37:39,11809,11547,11666,10426,12792,0,0,0,0,140.94,0.08,0.0003178835849748,20.54626712188882,2773.746061454991
2025-2-5 11:37:39,11808,11544,11669,10424,12793,0,0,0,0,140.95,0.09,0.7251993941883164,23.858077342920925,3220.840441294325
2025-2-5 11:37:39,11808,11543,11666,10421,12794,0,0,0,0,140.96,0.1,2.5199337523115086,27.336004808348022,3690.360649126984
2025-2-5 11:37:39,11809,11545,11669,10420,12793,0,0,0,0,140.95,0.09,4.30265201037116,30.95794924137186,4179.323147585201
2025-2-5 11:37:39,11808,11544,11668,10424,12794,0,0,0,0,140.96,0.1,4.998728546500084,34.700895218205034,4684.620854457678
2025-2-5 11:37:39,11807,11543,11669,10422,12789,0,0,0,0,140.91,0.05,4.188567231515776,38.54105841817056,5203.042886453026
2025-2-5 11:37:39,11808,11552,11668,10427,12793,0,0,0,0,140.95,0.09,2.360534694857148,42.45403675970874,5731.294962560681
2025-2-5 11:37:39,11806,11549,11668,10421,12793,0,0,0,0,140.95,0.09,0.6165720832079638,46.414965461908096,6266.020337357593
2025-2-5 11:37:39,11809,11550,11666,10427,12791,0,0,0,0,140.93,0.07,0.0079430483448934,50.3986750462308,6803.821131241158
2025-2-5 11:37:39,11807,11539,11667,10422,12792,0,0,0,0,140.94,0.08,0.9015302157861548,54.37985127442061,7341.279922046782
2025-2-5 11:37:39,11809,11538,11670,10423,12793,0,0,0,0,140.95,0.09,2.758677709224441,58.33319600627747,7874.981460847459
2025-2-5 11:37:39,11809,11537,11669,10418,12792,0,0,0,0,140.94,0.08,4.459893836120786,62.23358795513813,8401.534373943647
2025-2-5 11:37:39,11806,11544,11669,10425,12792,0,0,0,0,140.94,0.08,4.9796825989829205,66.05624231955132,8917.592713139427
2025-2-5 11:37:39,11806,11549,11669,10424,12791,0,0,0,0,140.93,0.07,4.004714440543468,69.77686827677925,9419.8772173652
2025-2-5 11:37:39,11805,11552,11669,10426,12791,0,0,0,0,140.93,0.07,2.122701837985498,73.37182333734069,9905.196150540993
2025-2-5 11:37:39,11805,11542,11669,10427,12790,0,0,0,0,140.92,0.06,0.4681252142487171,76.8182635797606,10370.46558326768
2025-2-5 11:37:39,11805,11553,11669,10425,12792,0,0,0,0,140.94,0.08,0.0383661943720787,80.09428881086832,10812.728989467223
2025-2-5 11:37:39,11802,11546,11668,10423,12791,0,0,0,0,140.93,0.07,1.0924842522236846,83.17908172923202,11229.176033446323
2025-2-5 11:37:39,11806,11544,11670,10425,12792,0,0,0,0,140.94,0.08,2.9950552155772283,86.05304020742406,11617.160428002247
2025-2-5 11:37:39,11808,11540,11669,10421,12792,0,0,0,0,140.94,0.08,4.599206046364596,88.69790185253761,11974.216750092577
2025-2-5 11:37:39,11810,11539,11670,10419,12795,0,0,0,0,140.97,0.11,4.93795187397588,91.09686005344258,12298.076107214747
2025-2-5 11:37:39,11807,11556,11670,10428,12792,0,0,0,0,140.94,0.08,3.807096132854012,93.23467077736512,12586.68055494429
2025-2-5 11:37:39,11807,11547,11669,10423,12787,0,0,0,0,140.89,0.03,1.88832060224316,95.09774943715938,12838.196174016517
2025-2-5 11:37:39,11808,11554,11669,10426,12791,0,0,0,0,140.93,0.07,0.3382664611317763,96.67425721373333,13051.024723853996
2025-2-5 11:37:39,11806,11543,11667,10424,12790,0,0,0,0,140.92,0.06,0.0913090028613536,97.95417628509855,13223.813798488307
2025-2-5 11:37:39,11811,11545,11669,10426,12792,0,0,0,0,140.94,0.08,1.296314606608072,98.929373484006,13355.46542034081
2025-2-5 11:37:39,11810,11545,11669,10422,12792,0,0,0,0,140.94,0.08,3.2269038288308844,99.59365197965823,13445.14301725386
2025-2-5 11:37:39,11808,11552,11669,10423,12791,0,0,0,0,140.93,0.07,4.719314176986804,99.94279065509092,13492.276738437275
2025-2-5 11:37:39,11809,11550,11670,10420,12791,0,0,0,0,140.93,0.07,4.873918134940016,99.97457093000163,13496.567075550221
2025-2-5 11:37:39,11805,11548,11670,10426,12791,0,0,0,0,140.93,0.07,3.597520171816509,99.68879085858234,13457.986765908616
2025-2-5 11:37:39,11805,11545,11668,10426,12792,0,0,0,0,140.94,0.08,1.6595351677694776,99.08726641277168,13376.780965724174
2025-2-5 11:37:39,11807,11546,11669,10427,12792,0,0,0,0,140.94,0.08,0.2281838053031459,98.1738199427726,13253.465692274302
2025-2-5 11:37:39,11807,11547,11668,10423,12791,0,0,0,0,140.93,0.07,0.1662871393133103,96.95425588816248,13088.824544901934
2025-2-5 11:37:39,11810,11545,11671,10418,12792,0,0,0,0,140.94,0.08,1.5111565861609797,95.43632389393768,12883.903725681586
2025-2-5 11:37:39,11810,11553,11662,10419,12793,0,0,0,0,140.95,0.09,3.452102537931353,93.6296695658697,12640.005391392411
2025-2-5 11:37:39,11824,11556,11660,10419,12792,0,0,0,0,140.94,0.08,4.819119447756822,91.54577317809486,12358.679379042806
2025-2-5 11:37:39,11809,11555,11663,10415,12793,0,0,0,0,140.95,0.09,4.788167179074721,89.19787672241621,12041.713357526189
2025-2-5 11:37:39,11799,11550,11673,10423,12787,0,0,0,0,140.89,0.03,3.3779038125045324,86.60089976287873,11691.121467988629
2025-2-5 11:37:39,11804,11552,11669,10417,12793,0,0,0,0,140.95,0.09,1.4384385228670695,83.77134463031467,11309.131525092482
2025-2-5 11:37:39,11803,11548,11670,10414,12789,0,0,0,0,140.91,0.05,0.1388843113580931,80.72719155929398,10898.170860504688
2025-2-5 11:37:39,11807,11538,11669,10420,12791,0,0,0,0,140.93,0.07,0.2626146843515426,77.48778443382659,10460.85089856659
2025-2-5 11:37:39,11804,11554,11668,10425,12789,0,0,0,0,140.91,0.05,1.7350447609102186,74.0737078678376,9999.950562158076
2025-2-5 11:37:39,11803,11543,11668,10421,12791,0,0,0,0,140.93,0.07,3.668591166867008,70.50665640150046,9518.398614202562
2025-2-5 11:37:39,11806,11541,11669,10419,12792,0,0,0,0,140.94,0.08,4.897708814254921,66.80929664461189,9019.255047022605
2025-2-5 11:37:39,11805,11549,11667,10420,12791,0,0,0,0,140.93,0.07,4.681483478293531,63.005123243009805,8505.691637806323
2025-2-5 11:37:39,11803,11547,11667,10419,12788,0,0,0,0,140.9,0.04,3.150256162150575,59.11830958328717,7980.971793743768
2025-2-5 11:37:39,11808,11554,11661,10419,12789,0,0,0,0,140.91,0.05,1.2270533168038966,55.1735541844896,7448.429814906096
2025-2-5 11:37:39,11816,11567,11655,10418,12793,0,0,0,0,140.95,0.09,0.0711849141539335,51.19592375289015,6911.44970664017
2025-2-5 11:37:39,11808,11562,11664,10418,12790,0,0,0,0,140.92,0.06,0.3794104086903549,47.21069389714188,6373.443676114154
2025-2-5 11:37:39,11803,11547,11675,10423,12791,0,0,0,0,140.93,0.07,1.9659309439510888,43.24318851597259,5837.8304496563
2025-2-5 11:37:39,11805,11549,11667,10422,12789,0,0,0,0,140.91,0.05,3.874389221691268,39.31861887902329,5308.013548668145
2025-2-5 11:37:39,11806,11549,11670,10423,12789,0,0,0,0,140.91,0.05,4.954363320638571,35.46192342338126,4787.35966215647
2025-2-5 11:37:39,11805,11557,11669,10424,12789,0,0,0,0,140.91,0.05,4.554843002672166,31.69760928381132,4279.177253314529
2025-2-5 11:37:39,11804,11553,11666,10423,12791,0,0,0,0,140.93,0.07,2.916659800313937,28.04959656367008,3786.6955360954607
2025-2-5 11:37:39,11805,11549,11667,10424,12791,0,0,0,0,140.93,0.07,1.0273133560944898,24.541066336076494,3313.043955370327
2025-2-5 11:37:39,11804,11541,11667,10421,12791,0,0,0,0,140.93,0.07,0.025704945278631,21.194313341204584,2861.2323010626187
2025-2-5 11:37:39,11804,11550,11668,10422,12791,0,0,0,0,140.93,0.07,0.5156058348482699,18.030604315723696,2434.131582622699
2025-2-5 11:37:39,11801,11553,11667,10422,12791,0,0,0,0,140.93,0.07,2.201702928790074,15.070042854624838,2034.4557853743527
2025-2-5 11:37:39,11799,11557,11668,10425,12790,0,0,0,0,140.92,0.06,4.067614008593585,12.331441664158689,1664.7446246614227
2025-2-5 11:37:39,11797,11552,11667,10421,12791,0,0,0,0,140.93,0.07,4.988564676836472,9.832203017647764,1327.3474073824482
2025-2-5 11:37:39,11802,11553,11667,10423,12790,0,0,0,0,140.92,0.06,4.409404292022105,7.588208173807921,1024.4081034640694
2025-2-5 11:37:39,11803,11548,11668,10422,12791,0,0,0,0,140.93,0.07,2.6792517269046265,5.613716460263504,757.8517221355733
2025-2-5 11:37:39,11805,11548,11669,10420,12793,0,0,0,0,140.95,0.09,0.841045913538419,3.9212746635242297,529.3720795757717
2025-2-5 11:37:39,11802,11555,11667,10423,12792,0,0,0,0,140.94,0.08,0.0028604672454584,2.521637301199995,340.42103566199876
2025-2-5 11:37:39,11799,11555,11667,10423,12791,0,0,0,0,140.93,0.07,0.6699550118559996,1.4236982830782663,192.199268215566
2025-2-5 11:37:39,11801,11560,11667,10427,12792,0,0,0,0,140.94,0.08,2.440203812355404,0.6344343953196301,85.64864336814935
2025-2-5 11:37:39,11800,11552,11665,10423,12789,0,0,0,0,140.91,0.05,4.2464978572686976,0.1588609668979472,21.44623053122359
2025-2-5 11:37:39,11806,11552,11666,10425,12790,0,0,0,0,140.92,0.06,5.0,0.0,0.0
2025-2-5 11:37:39,11804,11543,11668,10421,12791,0,0,0,0,140.93,0.07,4.246497857268815,0.1588609668979472,21.44623053122268
2025-2-5 11:37:39,11805,11556,11667,10421,12792,0,0,0,0,140.94,0.08,2.440203812355568,0.6344343953196443,85.64864336815208
2025-2-5 11:37:39,11805,11555,11668,10420,12790,0,0,0,0,140.92,0.06,0.6699550118561115,1.4236982830782594,192.1992682155642
