Timestamp;EngineTemp;BatteryVoltage;VGear;RPM
3/2/2025 5:41;417;928;0;10
3/2/2025 5:41;416;927;0;10
3/2/2025 5:41;416;927;0;10
3/2/2025 5:41;416;927;0;10
3/2/2025 5:41;416;927;0;10
3/2/2025 5:41;415;925;0;10
3/2/2025 5:41;415;925;0;10
3/2/2025 5:41;414;924;0;10
3/2/2025 5:41;414;924;0;10
3/2/2025 5:41;414;924;0;10
3/2/2025 5:41;413;921;0;10
3/2/2025 5:41;413;920;0;10
3/2/2025 5:41;412;920;0;10
3/2/2025 5:41;412;920;0;10
3/2/2025 5:41;411;919;0;10
3/2/2025 5:41;411;918;0;10
3/2/2025 5:41;411;917;0;10
3/2/2025 5:41;410;917;0;10
3/2/2025 5:41;410;917;0;10
3/2/2025 5:41;409;920;0;10
3/2/2025 5:41;409;920;0;10
3/2/2025 5:41;409;920;0;10
3/2/2025 5:41;408;929;0;10
3/2/2025 5:41;408;929;0;10
3/2/2025 5:41;408;933;0;10
3/2/2025 5:41;408;935;0;10
3/2/2025 5:41;407;936;0;10
3/2/2025 5:41;407;938;0;10
3/2/2025 5:41;407;938;0;10
3/2/2025 5:41;406;940;0;10
3/2/2025 5:41;406;941;0;10
3/2/2025 5:41;406;942;0;10
3/2/2025 5:41;406;942;0;10
3/2/2025 5:41;405;945;0;10
3/2/2025 5:41;405;946;0;10
3/2/2025 5:41;405;946;0;10
3/2/2025 5:41;404;948;0;10
3/2/2025 5:41;404;948;0;10
3/2/2025 5:41;404;948;0;10
3/2/2025 5:41;403;948;0;10
3/2/2025 5:41;403;948;0;10
3/2/2025 5:41;403;948;0;10
3/2/2025 5:41;403;948;0;10
3/2/2025 5:41;402;948;0;10
3/2/2025 5:41;402;948;0;10
3/2/2025 5:41;402;949;0;10
3/2/2025 5:41;402;949;0;10
3/2/2025 5:41;402;949;0;10
3/2/2025 5:41;401;949;0;10
3/2/2025 5:41;401;949;0;10
2165/25/2 5:41:33;401;949;0;10
3/2/2025 5:41;400;949;0;10
3/2/2025 5:41;400;950;0;10
3/2/2025 5:41;400;950;0;10
3/2/2025 5:41;400;950;0;10
3/2/2025 5:41;400;952;0;10
3/2/2025 5:41;400;952;0;10
3/2/2025 5:41;399;953;0;10
3/2/2025 5:41;399;953;0;10
3/2/2025 5:41;399;953;0;10
3/2/2025 5:41;399;956;0;10
3/2/2025 5:41;399;956;0;10
3/2/2025 5:41;398;958;0;10
3/2/2025 5:41;398;958;0;10
3/2/2025 5:41;398;958;0;10
3/2/2025 5:41;398;959;0;10
3/2/2025 5:41;398;959;0;10
3/2/2025 5:41;398;959;0;10
3/2/2025 5:41;398;959;0;10
3/2/2025 5:41;398;960;0;10
3/2/2025 5:41;398;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;961;0;10
3/2/2025 5:41;397;961;0;10
3/2/2025 5:41;397;961;0;10
3/2/2025 5:41;397;961;0;10
3/2/2025 5:41;397;961;0;10
3/2/2025 5:41;397;961;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;397;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;960;0;10
3/2/2025 5:41;396;959;0;10
3/2/2025 5:41;396;959;0;10
3/2/2025 5:41;396;959;0;10
3/2/2025 5:41;396;959;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;959;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
3/2/2025 5:41;396;958;0;10
Timestamp;;;;
3/2/2025 5:41;0;0;0;0
3/2/2025 5:41;680;1117;0;10
3/2/2025 5:41;685;1117;0;10
3/2/2025 5:41;646;1061;0;10
3/2/2025 5:41;631;1040;0;10
3/2/2025 5:41;616;1020;0;10
3/2/2025 5:41;603;1005;0;10
3/2/2025 5:41;596;999;0;10
3/2/2025 5:41;584;986;0;10
3/2/2025 5:41;1180;986;0;10
3/2/2025 5:41;561;968;0;10
3/2/2025 5:41;556;964;0;10
3/2/2025 5:41;546;957;0;10
3/2/2025 5:41;533;948;0;10
3/2/2025 5:41;528;947;0;10
3/2/2025 5:41;520;941;0;10
3/2/2025 5:41;513;936;0;10
3/2/2025 5:41;506;933;0;10
3/2/2025 5:41;499;929;0;10
3/2/2025 5:41;496;927;0;10
3/2/2025 5:41;493;927;0;10
3/2/2025 5:41;493;927;0;10
3/2/2025 5:41;479;921;0;10
3/2/2025 5:41;479;921;0;10
3/2/2025 5:41;469;920;0;10
3/2/2025 5:42;467;923;0;10
3/2/2025 5:42;467;923;0;10
3/2/2025 5:42;458;927;0;10
3/2/2025 5:42;455;930;0;10
3/2/2025 5:42;453;930;0;10
3/2/2025 5:42;448;934;0;10
3/2/2025 5:42;445;935;0;10
3/2/2025 5:42;443;935;0;10
3/2/2025 5:42;441;937;0;10
3/2/2025 5:42;438;937;0;10
3/2/2025 5:42;435;937;0;10
3/2/2025 5:42;433;938;0;10
3/2/2025 5:42;432;938;0;10
3/2/2025 5:42;431;938;0;10
3/2/2025 5:42;431;938;0;10
3/2/2025 5:42;426;939;0;10
3/2/2025 5:42;425;939;0;10
3/2/2025 5:42;423;938;0;10
3/2/2025 5:42;423;938;0;10
3/2/2025 5:42;423;938;0;10
3/2/2025 5:42;419;937;0;10
3/2/2025 5:42;418;937;0;10
3/2/2025 5:42;417;937;0;10
3/2/2025 5:42;416;937;0;10
3/2/2025 5:42;415;936;0;10
3/2/2025 5:42;415;936;0;10
3/2/2025 5:42;413;935;0;10
3/2/2025 5:42;412;935;0;10
3/2/2025 5:42;412;934;0;10
3/2/2025 5:42;411;934;0;10
3/2/2025 5:42;411;934;0;10
3/2/2025 5:42;410;933;0;10
3/2/2025 5:42;409;933;0;10
3/2/2025 5:42;408;932;0;10
3/2/2025 5:42;408;932;0;10
3/2/2025 5:42;407;932;0;10
3/2/2025 5:42;407;932;0;10
3/2/2025 5:42;407;931;0;10
3/2/2025 5:42;407;931;0;10
3/2/2025 5:42;406;931;0;10
3/2/2025 5:42;406;931;0;10
3/2/2025 5:42;405;930;0;10
3/2/2025 5:42;405;930;0;10
3/2/2025 5:42;405;930;0;10
3/2/2025 5:42;404;929;0;10
3/2/2025 5:42;404;929;0;10
3/2/2025 5:42;404;928;0;10
3/2/2025 5:42;404;928;0;10
3/2/2025 5:42;403;928;0;10
3/2/2025 5:42;403;927;0;10
3/2/2025 5:42;403;927;0;10
3/2/2025 5:42;403;927;0;10
3/2/2025 5:42;403;927;0;10
3/2/2025 5:42;402;926;0;10
3/2/2025 5:42;402;926;0;10
3/2/2025 5:42;402;926;0;10
3/2/2025 5:42;402;925;0;10
3/2/2025 5:42;402;925;0;10
3/2/2025 5:42;402;925;0;10
3/2/2025 5:42;402;924;0;10
3/2/2025 5:42;402;924;0;10
3/2/2025 5:42;402;923;0;10
3/2/2025 5:42;401;923;0;10
3/2/2025 5:42;401;923;0;10
3/2/2025 5:42;401;923;0;10
3/2/2025 5:42;401;922;0;10
3/2/2025 5:42;401;922;0;10
3/2/2025 5:42;401;921;0;10
3/2/2025 5:42;401;921;0;10
3/2/2025 5:42;401;921;0;10
3/2/2025 5:42;401;920;0;10
3/2/2025 5:42;401;920;0;10
3/2/2025 5:42;401;920;0;10
3/2/2025 5:42;401;919;0;10
Timestamp;;;;
2025/3/2 5:44:46;0;0;0;0
2025/3/2 5:44:46;0;0;0;0
2025/3/2 5:44:47;675;1115;0;10
2025/3/2 5:44:47;650;1077;0;10
2025/3/2 5:44:47;817;1077;0;10
2025/3/2 5:44:47;628;1047;0;10
2025/3/2 5:44:47;949;1047;0;10
2025/3/2 5:44:47;602;1017;0;10
2025/3/2 5:44:47;1115;1017;0;10
2025/3/2 5:44:47;579;994;0;10
2025/3/2 5:44:47;568;988;0;10
2025/3/2 5:44:47;563;983;0;10
2025/3/2 5:44:47;1378;983;0;10
2025/3/2 5:44:47;545;972;0;10
2025/3/2 5:44:47;545;972;0;10
2025/3/2 5:44:48;545;972;0;10
2025/3/2 5:44:48;521;957;0;10
2025/3/2 5:44:48;521;957;0;10
2025/3/2 5:44:48;511;953;0;10
2025/3/2 5:44:48;511;953;0;10
2025/3/2 5:44:48;511;953;0;10
2025/3/2 5:44:48;493;944;0;10
2025/3/2 5:44:48;490;943;0;10
2025/3/2 5:44:48;490;943;0;10
2025/3/2 5:44:48;478;943;0;10
2025/3/2 5:44:48;476;947;0;10
2025/3/2 5:44:48;474;947;0;10
2025/3/2 5:44:48;470;949;0;10
2025/3/2 5:44:48;466;954;0;10
2025/3/2 5:44:49;463;954;0;10
2025/3/2 5:44:49;459;955;0;10
2025/3/2 5:44:49;456;958;0;10
2025/3/2 5:44:49;453;959;0;10
2025/3/2 5:44:49;450;961;0;10
2025/3/2 5:44:49;448;960;0;10
2025/3/2 5:44:49;447;961;0;10
2025/3/2 5:44:49;444;963;0;10
2025/3/2 5:44:49;442;962;0;10
2025/3/2 5:44:49;441;962;0;10
2025/3/2 5:44:49;438;963;0;10
2025/3/2 5:44:49;437;962;0;10
2025/3/2 5:44:49;437;962;0;10
2025/3/2 5:44:49;434;963;0;10
2025/3/2 5:44:50;432;962;0;10
2025/3/2 5:44:50;431;963;0;10
2025/3/2 5:44:50;430;962;0;10
2025/3/2 5:44:50;430;962;0;10
2025/3/2 5:44:50;428;962;0;10
2025/3/2 5:44:50;427;961;0;10
2025/3/2 5:44:50;426;960;0;10
2025/3/2 5:44:50;426;960;0;10
2025/3/2 5:44:50;424;960;0;10
2025/3/2 5:44:50;424;960;0;10
2025/3/2 5:44:50;422;958;0;10
2025/3/2 5:44:50;422;958;0;10
2025/3/2 5:44:50;421;957;0;10
2025/3/2 5:44:51;421;957;0;10
2025/3/2 5:44:51;420;956;0;10
2025/3/2 5:44:51;419;956;0;10
2025/3/2 5:44:51;419;956;0;10
2025/3/2 5:44:51;418;954;0;10
2025/3/2 5:44:51;418;954;0;10
2025/3/2 5:44:51;417;954;0;10
2025/3/2 5:44:51;417;953;0;10
2025/3/2 5:44:51;416;953;0;10
2025/3/2 5:44:51;416;952;0;10
2025/3/2 5:44:51;416;952;0;10
2025/3/2 5:44:51;415;952;0;10
2025/3/2 5:44:51;415;951;0;10
2025/3/2 5:44:51;415;951;0;10
2025/3/2 5:44:52;415;951;0;10
2025/3/2 5:44:52;414;950;0;10
2025/3/2 5:44:52;414;950;0;10
2025/3/2 5:44:52;414;949;0;10
2025/3/2 5:44:52;414;949;0;10
2025/3/2 5:44:52;413;949;0;10
2025/3/2 5:44:52;413;949;0;10
2025/3/2 5:44:52;413;948;0;10
2025/3/2 5:44:52;413;947;0;10
2025/3/2 5:44:52;413;947;0;10
2025/3/2 5:44:52;413;947;0;10
2025/3/2 5:44:52;413;947;0;10
2025/3/2 5:44:52;412;946;0;10
2025/3/2 5:44:52;412;946;0;10
2025/3/2 5:44:53;412;945;0;10
2025/3/2 5:44:53;412;945;0;10
2025/3/2 5:44:53;412;945;0;10
2025/3/2 5:44:53;412;944;0;10
2025/3/2 5:44:53;412;944;0;10
2025/3/2 5:44:53;412;943;0;10
2025/3/2 5:44:53;412;943;0;10
2025/3/2 5:44:53;412;943;0;10
2025/3/2 5:44:53;412;943;0;10
2025/3/2 5:44:53;412;942;0;10
2025/3/2 5:44:53;412;942;0;10
2025/3/2 5:44:53;412;941;0;10
2025/3/2 5:44:53;411;940;0;10
2025/3/2 5:44:53;411;940;0;10
2025/3/2 5:44:54;411;940;0;10
2025/3/2 5:44:54;411;940;0;10
2025/3/2 5:44:54;411;940;0;10
2025/3/2 5:44:54;411;938;0;10
2025/3/2 5:44:54;411;938;0;10
2025/3/2 5:44:54;411;938;0;10
2025/3/2 5:44:54;411;937;0;10
2025/3/2 5:44:54;411;936;0;10
2025/3/2 5:44:54;411;936;0;10
2025/3/2 5:44:54;411;936;0;10
2025/3/2 5:44:54;411;936;0;10
2025/3/2 5:44:54;411;936;0;10
2025/3/2 5:44:54;411;934;0;10
2025/3/2 5:44:55;411;934;0;10
2025/3/2 5:44:55;411;934;0;10
2025/3/2 5:44:55;411;934;0;10
2025/3/2 5:44:55;411;933;0;10
2025/3/2 5:44:55;411;932;0;10
2025/3/2 5:44:55;411;932;0;10
2025/3/2 5:44:55;411;932;0;10
2025/3/2 5:44:55;411;932;0;10
2025/3/2 5:44:55;411;931;0;10
2025/3/2 5:44:55;411;931;0;10
2025/3/2 5:44:55;411;930;0;10
2025/3/2 5:44:55;411;929;0;10
2025/3/2 5:44:55;411;929;0;10
2025/3/2 5:44:55;411;929;0;10
2025/3/2 5:44:56;411;929;0;10
2025/3/2 5:44:56;411;928;0;10
2025/3/2 5:44:56;411;927;0;10
2025/3/2 5:44:56;411;927;0;10
2025/3/2 5:44:56;411;927;0;10
2025/3/2 5:44:56;411;926;0;10
2025/3/2 5:44:56;411;926;0;10
2025/3/2 5:44:56;411;925;0;10
2025/3/2 5:44:56;411;925;0;10
2025/3/2 5:44:56;411;924;0;10
2025/3/2 5:44:56;411;924;0;10
2025/3/2 5:44:56;411;924;0;10
2025/3/2 5:44:56;411;923;0;10
2025/3/2 5:44:56;411;923;0;10
2025/3/2 5:44:57;411;923;0;10
2025/3/2 5:44:57;411;922;0;10
2025/3/2 5:44:57;411;921;0;10
2025/3/2 5:44:57;411;921;0;10
2025/3/2 5:44:57;411;920;0;10
2025/3/2 5:44:57;411;920;0;10
2025/3/2 5:44:57;411;919;0;10
2025/3/2 5:44:57;411;919;0;10
2025/3/2 5:44:57;411;918;0;10
2025/3/2 5:44:57;411;918;0;10
2025/3/2 5:44:57;411;918;0;10
2025/3/2 5:44:57;411;917;0;10
2025/3/2 5:44:57;411;917;0;10
2025/3/2 5:44:57;411;917;0;10
2025/3/2 5:44:58;411;916;0;10
2025/3/2 5:44:58;411;916;0;10
2025/3/2 5:44:58;411;915;0;10
2025/3/2 5:44:58;411;915;0;10
2025/3/2 5:44:58;411;915;0;10
2025/3/2 5:44:58;411;914;0;10
2025/3/2 5:44:58;411;914;0;10
2025/3/2 5:44:58;412;913;0;10
2025/3/2 5:44:58;411;913;0;10
2025/3/2 5:44:58;411;913;0;10
2025/3/2 5:44:58;412;912;0;10
2025/3/2 5:44:58;412;912;0;10
2025/3/2 5:44:58;412;912;0;10
2025/3/2 5:44:59;412;911;0;10
2025/3/2 5:44:59;412;911;0;10
2025/3/2 5:44:59;412;911;0;10
2025/3/2 5:44:59;411;910;0;10
2025/3/2 5:44:59;411;910;0;10
2025/3/2 5:44:59;411;910;0;10
2025/3/2 5:44:59;412;909;0;10
2025/3/2 5:44:59;411;909;0;10
2025/3/2 5:44:59;411;909;0;10
2025/3/2 5:44:59;411;908;0;10
2025/3/2 5:44:59;412;908;0;10
2025/3/2 5:44:59;412;908;0;10
2025/3/2 5:44:59;411;907;0;10
2025/3/2 5:44:59;411;906;0;10
2025/3/2 5:45:0;411;906;0;10
2025/3/2 5:45:0;412;905;0;10
2025/3/2 5:45:0;412;905;0;10
2025/3/2 5:45:0;412;905;0;10
2025/3/2 5:45:0;411;904;0;10
2025/3/2 5:45:0;411;904;0;10
2025/3/2 5:45:0;411;904;0;10
2025/3/2 5:45:0;412;903;0;10
2025/3/2 5:45:0;412;903;0;10
2025/3/2 5:45:0;412;902;0;10
2025/3/2 5:45:0;411;902;0;10
2025/3/2 5:45:0;412;901;0;10
2025/3/2 5:45:0;411;901;0;10
2025/3/2 5:45:0;412;901;0;10
2025/3/2 5:45:1;411;900;0;10
2025/3/2 5:45:1;412;900;0;10
